listingId,realtyNo,realtyId,advertiseOwnerName,mainCategoryName,categories,subCategoryName,mainCategoryId,categoryId,cityId,cityName,countyId,countyName,areaName,areaId,districtId,districtName,title,age,roomAndLivingRoom,sqm,floorName,floorId,bathRoom,livingRoom,room,floorCount,mapLatLon,detailUrl,breadcrumbs4Url,breadcrumbs3Url,imageUrl,images,imageCount,description,createdDate,updatedDate,startDate,endDate,realtyPrice,realtyPriceCurrencyCode,realtyPriceTl,realtyPriceCurrencyId,showPrice,firmUserId,firmUserFirstName,firmUserLastName,firmUserPhoto,firmId,firmLogo,firmUserFullName,productCount,featuringProduct,superRealty,firmSummaryPackageCategoryTypeId,buildStateId,buildStateName,furnished,sideName,fuelName,heatingName,heatingId,amount,currencycode,creditName,productIds
SAMPLE-000029,11753,10000028,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,81,Düzce,1809,İlçe_1809,Bölge_379,"338,987,203",52358,Mahalle_52358,SATILIK DÜKKAN & MAĞAZA,0.0,2+1,93.0,5. Kat,101206.0,0,0,2,4.0,"39.236,33.6871",https://example.com/sample-listing/000029,https://example.com/sample-location/00028,https://example.com/sample-location/00028,https://example.com/sample-image/000029.jpg,https://example.com/sample-image/000029.jpg,14,Merkezi konumda satılık ticari gayrimenkul.,2024-07-02T23:51:00.000Z,2024-07-18T23:51:00.000Z,2024-07-10T23:51:00.000Z,2024-12-30T23:51:00.000Z,2860000,TL,2860000,1,true,7125,Örnek Emlak 29,Danışmanlığı,sample/profile_00028.jpg,3803,https://example.com/sample-logo/00028.png,Berk Tekin,0.0,False,false,145120.0,101607.0,İkinci El,False,,Doğalgaz,Yok,,0.0,TL,Uygun,
SAMPLE-000030,91477,10000029,Emlakçıdan,İşyeri,İşyeri Satılık,Ofis,1000020000,1000010000,67,Zonguldak,1609,İlçe_1609,Bölge_428,"489,384,564",47216,Mahalle_47216,SATILIK OFIS,15.0,1+1,189.0,6. Kat,101207.0,0,0,1,5.0,"36.3979,35.9566",https://example.com/sample-listing/000030,https://example.com/sample-location/00029,https://example.com/sample-location/00029,https://example.com/sample-image/000030.jpg,https://example.com/sample-image/000030.jpg,7,Merkezi konumda satılık ticari gayrimenkul.,2024-12-08T10:04:00.000Z,2025-01-28T10:04:00.000Z,2024-12-16T10:04:00.000Z,2025-04-16T10:04:00.000Z,15610000,TL,15610000,1,true,5923,Örnek Emlak 30,Emlak,sample/profile_00029.jpg,5388,https://example.com/sample-logo/00029.png,Derya Doğan,0.0,False,false,86736.0,101604.0,İkinci El,False,,Doğalgaz,Yok,101315.0,0.0,,Uygun,
SAMPLE-000031,101384,10000030,Emlakçıdan,İşyeri,İşyeri Satılık,Plaza Katı,1000020000,1000010000,35,İzmir,1287,İlçe_1287,Bölge_55,"750,954,473",31073,Mahalle_31073,SATILIK PLAZA KATI,5.0,Stüdyo,175.0,6. Kat,101207.0,0,0,0,7.0,"39.3573,41.2837",https://example.com/sample-listing/000031,https://example.com/sample-location/00030,https://example.com/sample-location/00030,https://example.com/sample-image/000031.jpg,https://example.com/sample-image/000031.jpg,27,Yatırıma uygun işyeri.,2024-08-01T08:49:00.000Z,2024-09-15T08:49:00.000Z,2024-08-02T08:49:00.000Z,2024-10-31T08:49:00.000Z,11380000,TL,11380000,1,true,5814,Örnek Emlak 31,Yatırım,,6795,https://example.com/sample-logo/00030.png,Ahmet Yılmaz,0.0,False,false,126452.0,101606.0,İkinci El,False,,,,101301.0,0.0,,Uygun,
SAMPLE-000032,11292,10000031,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,80,Osmaniye,1849,İlçe_1849,Bölge_61,"266,479,463",74731,Mahalle_74731,SATILIK DÜKKAN & MAĞAZA,25.0,Stüdyo,46.0,8. Kat,101209.0,0,0,0,,"40.8007,27.4766",https://example.com/sample-listing/000032,https://example.com/sample-location/00031,https://example.com/sample-location/00031,https://example.com/sample-image/000032.jpg,https://example.com/sample-image/000032.jpg,25,Yatırıma uygun işyeri.,2024-10-22T21:16:00.000Z,2024-11-07T21:16:00.000Z,2024-10-25T21:16:00.000Z,2024-12-31T21:16:00.000Z,1000000,TL,1000000,1,false,5543,Örnek Emlak 32,Yatırım,sample/profile_00031.jpg,6497,https://example.com/sample-logo/00031.png,Mehmet Kaya,0.0,False,false,15788.0,,,False,,Merkezi,Kombi,101308.0,0.0,,Bilinmiyor,
SAMPLE-000033,83776,10000032,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,46,Kahramanmaraş,1427,İlçe_1427,Bölge_219,"314,786,373",59548,Mahalle_59548,SATILIK DÜKKAN & MAĞAZA,10.0,4+1,124.0,4. Kat,101205.0,0,0,4,7.0,"40.2443,31.6657",https://example.com/sample-listing/000033,https://example.com/sample-location/00032,https://example.com/sample-location/00032,https://example.com/sample-image/000033.jpg,https://example.com/sample-image/000033.jpg,9,Ulaşımı kolay ve merkezi konumda.,2025-07-16T12:30:00.000Z,2025-08-15T12:30:00.000Z,2025-07-18T12:30:00.000Z,2025-12-20T12:30:00.000Z,5780000,TL,5780000,1,false,6443,Örnek Emlak 33,Danışmanlığı,,2904,https://example.com/sample-logo/00032.png,Ayşe Demir,0.0,False,false,146232.0,101605.0,Sıfır,False,,Merkezi,Merkezi,101304.0,0.0,,Uygun Değil,
SAMPLE-000034,138114,10000033,Sahibinden,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,90,Yalova,1816,İlçe_1816,Bölge_686,"818,799,763",11489,Mahalle_11489,SATILIK BÜRO,,Stüdyo,39.0,6. Kat,101207.0,0,0,0,,"36.9978,43.9932",https://example.com/sample-listing/000034,https://example.com/sample-location/00033,https://example.com/sample-location/00033,https://example.com/sample-image/000034.jpg,https://example.com/sample-image/000034.jpg,13,Merkezi konumda satılık ticari gayrimenkul.,2024-05-24T05:34:00.000Z,2024-05-28T05:34:00.000Z,2024-05-30T05:34:00.000Z,2024-09-12T05:34:00.000Z,500000,TL,500000,1,false,4451,Örnek Emlak 34,Property,sample/profile_00033.jpg,4084,https://example.com/sample-logo/00033.png,Fatma Şahin,0.0,False,false,174440.0,101603.0,Proje,False,,,Merkezi,101301.0,0.0,,Değerlendiriliyor,
SAMPLE-000035,110738,10000034,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,90,Yalova,1390,İlçe_1390,Bölge_850,"173,723,750",122406,Mahalle_122406,SATILIK DÜKKAN & MAĞAZA,10.0,Stüdyo,41.0,Yüksek giriş,101201.0,0,0,0,,"39.8786,32.0114",https://example.com/sample-listing/000035,https://example.com/sample-location/00034,https://example.com/sample-location/00034,https://example.com/sample-image/000035.jpg,https://example.com/sample-image/000035.jpg,8,Merkezi konumda satılık ticari gayrimenkul.,2025-07-02T07:36:00.000Z,2025-08-31T07:36:00.000Z,2025-07-06T07:36:00.000Z,2025-11-13T07:36:00.000Z,940000,TL,940000,1,true,2436,Örnek Emlak 35,Emlak,sample/profile_00034.jpg,,https://example.com/sample-logo/00034.png,Zeynep Çelik,0.0,False,false,170841.0,101608.0,,False,,Yok,Merkezi,101300.0,0.0,,Uygun,
SAMPLE-000036,106506,10000035,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,31,Hatay,1196,İlçe_1196,Bölge_230,"275,646,846",149153,Mahalle_149153,SATILIK BÜRO,1.0,1+1,83.0,5. Kat,101206.0,0,0,1,5.0,"41.0406,28.4238",https://example.com/sample-listing/000036,https://example.com/sample-location/00035,https://example.com/sample-location/00035,https://example.com/sample-image/000036.jpg,https://example.com/sample-image/000036.jpg,19,Ulaşımı kolay ve merkezi konumda.,2024-01-01T09:30:00.000Z,2024-01-13T09:30:00.000Z,2024-01-10T09:30:00.000Z,2024-04-22T09:30:00.000Z,1720000,TL,1720000,1,true,3532,Örnek Emlak 36,Emlak,sample/profile_00035.jpg,5641,https://example.com/sample-logo/00035.png,Emre Arslan,0.0,False,false,42144.0,101602.0,İkinci El,False,,Elektrik,Soba,101304.0,0.0,,Uygun,
SAMPLE-000037,91968,10000036,Emlakçıdan,İşyeri,İşyeri Satılık,Restaurant & Lokanta,1000020000,1000010000,45,Manisa,1591,İlçe_1591,Bölge_1126,"350,267,573",57602,Mahalle_57602,SATILIK RESTAURANT & LOKANTA,0.0,Stüdyo,77.0,1. Kat,101202.0,0,0,0,,"37.5504,42.8331",https://example.com/sample-listing/000037,https://example.com/sample-location/00036,https://example.com/sample-location/00036,https://example.com/sample-image/000037.jpg,https://example.com/sample-image/000037.jpg,13,Detaylı bilgi için iletişime geçebilirsiniz.,2024-09-03T07:04:00.000Z,2024-10-01T07:04:00.000Z,2024-09-10T07:04:00.000Z,2025-01-16T07:04:00.000Z,1350000,TL,1350000,1,false,5159,Örnek Emlak 37,Danışmanlığı,sample/profile_00036.jpg,3010,https://example.com/sample-logo/00036.png,Burak Aydın,0.0,False,false,127290.0,101602.0,,False,,Merkezi,Yerden Isıtma,101303.0,0.0,,Uygun,
SAMPLE-000038,84886,10000037,Sahibinden,İşyeri,İşyeri Satılık,İş Hanı,1000020000,1000010000,42,Konya,1900,İlçe_1900,Bölge_262,"488,376,755",20233,Mahalle_20233,SATILIK İŞ HANI,10.0,1+1,33.0,6. Kat,101207.0,0,0,1,,"40.2761,32.283",https://example.com/sample-listing/000038,https://example.com/sample-location/00037,https://example.com/sample-location/00037,https://example.com/sample-image/000038.jpg,https://example.com/sample-image/000038.jpg,5,Merkezi konumda satılık ticari gayrimenkul.,2024-09-15T11:17:00.000Z,2024-10-09T11:17:00.000Z,2024-09-17T11:17:00.000Z,2024-12-08T11:17:00.000Z,790000,TL,790000,1,false,7272,Örnek Emlak 38,Emlak,sample/profile_00037.jpg,6381,https://example.com/sample-logo/00037.png,Elif Öztürk,0.0,False,false,77271.0,101601.0,İkinci El,False,,,,101315.0,0.0,,Uygun,
SAMPLE-000039,142328,10000038,Sahibinden,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,42,Konya,1214,İlçe_1214,Bölge_1073,"804,670,324",86865,Mahalle_86865,SATILIK DÜKKAN & MAĞAZA,10.0,2+1,49.0,3. Kat,101204.0,0,0,2,2.0,"40.6994,28.0646",https://example.com/sample-listing/000039,https://example.com/sample-location/00038,https://example.com/sample-location/00038,https://example.com/sample-image/000039.jpg,https://example.com/sample-image/000039.jpg,14,Yatırıma uygun işyeri.,2025-01-22T23:47:00.000Z,2025-02-20T23:47:00.000Z,2025-01-24T23:47:00.000Z,2025-04-03T23:47:00.000Z,1680000,TL,1680000,1,false,2972,Örnek Emlak 39,Yatırım,sample/profile_00038.jpg,3549,,Mert Koç,0.0,False,false,152197.0,101605.0,İkinci El,False,,,Klima,,0.0,TL,Uygun,
SAMPLE-000040,47686,10000039,Sahibinden,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,55,Samsun,1409,İlçe_1409,Bölge_27,"801,432,963",112906,Mahalle_112906,SATILIK DÜKKAN & MAĞAZA,10.0,3+1,38.0,9. Kat,101210.0,0,0,3,10.0,"39.4595,32.2176",https://example.com/sample-listing/000040,https://example.com/sample-location/00039,https://example.com/sample-location/00039,https://example.com/sample-image/000040.jpg,https://example.com/sample-image/000040.jpg,19,Yatırıma uygun işyeri.,2025-12-13T02:23:00.000Z,2026-01-16T02:23:00.000Z,2025-12-19T02:23:00.000Z,2026-05-07T02:23:00.000Z,2060000,TL,2060000,1,true,3952,Örnek Emlak 40,Danışmanlığı,,4017,https://example.com/sample-logo/00039.png,Ece Kurt,0.0,False,false,45417.0,,İkinci El,False,,Diğer,Klima,101303.0,0.0,TL,Bilinmiyor,
SAMPLE-000041,77828,10000040,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,35,İzmir,1650,İlçe_1650,Bölge_501,"886,894,157",146093,Mahalle_146093,SATILIK DÜKKAN & MAĞAZA,25.0,2+1,69.0,3. Kat,101204.0,0,0,2,8.0,"37.1914,41.8143",https://example.com/sample-listing/000041,https://example.com/sample-location/00040,https://example.com/sample-location/00040,https://example.com/sample-image/000041.jpg,https://example.com/sample-image/000041.jpg,7,Yatırıma uygun işyeri.,2025-12-04T15:18:00.000Z,2026-02-02T15:18:00.000Z,2025-12-06T15:18:00.000Z,2026-03-30T15:18:00.000Z,7170000,TL,7170000,1,true,4775,Örnek Emlak 41,Danışmanlığı,,3312,https://example.com/sample-logo/00040.png,Can Polat,0.0,False,false,151921.0,101601.0,,False,,,Yerden Isıtma,101301.0,0.0,,Uygun,
SAMPLE-000042,130279,10000041,Sahibinden,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,71,Kırıkkale,1905,İlçe_1905,Bölge_773,"334,941,132",34722,Mahalle_34722,SATILIK DÜKKAN & MAĞAZA,,Stüdyo,178.0,1. Kat,,0,0,0,10.0,"39.3559,35.242",https://example.com/sample-listing/000042,https://example.com/sample-location/00041,https://example.com/sample-location/00041,https://example.com/sample-image/000042.jpg,https://example.com/sample-image/000042.jpg,1,Ulaşımı kolay ve merkezi konumda.,2025-08-17T06:09:00.000Z,2025-08-24T06:09:00.000Z,2025-08-19T06:09:00.000Z,2026-02-08T06:09:00.000Z,2610000,TL,2610000,1,true,3008,Örnek Emlak 42,Danışmanlığı,,3585,https://example.com/sample-logo/00041.png,Deniz Aksoy,0.0,False,true,27044.0,101602.0,İkinci El,False,,Merkezi,Merkezi,101306.0,0.0,,Uygun Değil,
SAMPLE-000043,21214,10000042,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,61,Trabzon,1684,İlçe_1684,Bölge_684,"924,423,510",91732,Mahalle_91732,SATILIK DÜKKAN & MAĞAZA,10.0,1+1,363.0,Zemin,101200.0,0,0,1,5.0,"39.7074,40.5657",https://example.com/sample-listing/000043,https://example.com/sample-location/00042,https://example.com/sample-location/00042,https://example.com/sample-image/000043.jpg,https://example.com/sample-image/000043.jpg,17,Merkezi konumda satılık ticari gayrimenkul.,2025-01-01T02:07:00.000Z,2025-01-20T02:07:00.000Z,2025-01-03T02:07:00.000Z,2025-06-07T02:07:00.000Z,30520000,TL,30520000,1,false,3082,Örnek Emlak 43,Yatırım,sample/profile_00042.jpg,4182,https://example.com/sample-logo/00042.png,Selin Güneş,0.0,False,false,155304.0,101602.0,,False,,Elektrik,Yok,101302.0,0.0,,Uygun Değil,
SAMPLE-000044,56557,10000043,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,80,Osmaniye,1211,İlçe_1211,Bölge_968,"374,167,316",55945,Mahalle_55945,SATILIK DÜKKAN & MAĞAZA,1.0,Stüdyo,265.0,,101201.0,0,0,0,6.0,"41.4365,28.7118",https://example.com/sample-listing/000044,https://example.com/sample-location/00043,https://example.com/sample-location/00043,https://example.com/sample-image/000044.jpg,https://example.com/sample-image/000044.jpg,11,Yatırıma uygun işyeri.,2024-09-23T22:50:00.000Z,2024-11-02T22:50:00.000Z,2024-09-30T22:50:00.000Z,2025-01-03T22:50:00.000Z,13930000,TL,13930000,1,false,3212,Örnek Emlak 44,Emlak,,6222,https://example.com/sample-logo/00043.png,Berk Tekin,0.0,False,false,7596.0,,Proje,False,,,Yok,101302.0,0.0,,Uygun,
SAMPLE-000045,131750,10000044,Emlakçıdan,İşyeri,İşyeri Satılık,Otel,1000020000,1000010000,7,Antalya,1676,İlçe_1676,Bölge_1019,"680,997,835",91101,Mahalle_91101,SATILIK OTEL,15.0,Stüdyo,166.0,10. Kat,101211.0,0,0,0,,"40.017,42.5039",https://example.com/sample-listing/000045,https://example.com/sample-location/00044,https://example.com/sample-location/00044,https://example.com/sample-image/000045.jpg,https://example.com/sample-image/000045.jpg,10,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-08-25T14:33:00.000Z,2025-09-20T14:33:00.000Z,2025-08-28T14:33:00.000Z,2026-02-01T14:33:00.000Z,10140000,TL,10140000,1,false,7224,Örnek Emlak 45,Yatırım,sample/profile_00044.jpg,6468,https://example.com/sample-logo/00044.png,Derya Doğan,0.0,False,false,111167.0,,İkinci El,False,,Doğalgaz,Klima,101305.0,0.0,,Uygun,
SAMPLE-000046,105721,10000045,Emlakçıdan,İşyeri,İşyeri Satılık,Restaurant & Lokanta,1000020000,1000010000,16,Bursa,1455,İlçe_1455,Bölge_541,"422,317,771",51290,Mahalle_51290,SATILIK RESTAURANT & LOKANTA,15.0,1+1,159.0,Yüksek giriş,101201.0,0,0,1,,"39.8535,31.5162",https://example.com/sample-listing/000046,https://example.com/sample-location/00045,https://example.com/sample-location/00045,https://example.com/sample-image/000046.jpg,https://example.com/sample-image/000046.jpg,14,Detaylı bilgi için iletişime geçebilirsiniz.,2025-06-13T14:37:00.000Z,2025-06-28T14:37:00.000Z,2025-06-21T14:37:00.000Z,2025-10-02T14:37:00.000Z,12230000,TL,12230000,1,true,7689,Örnek Emlak 46,Danışmanlığı,,2186,https://example.com/sample-logo/00045.png,Ahmet Yılmaz,1.0,False,false,79280.0,,İkinci El,False,,,Yerden Isıtma,101314.0,0.0,,Uygun,
SAMPLE-000047,77958,10000046,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,55,Samsun,1414,İlçe_1414,Bölge_581,"611,505,758",139506,Mahalle_139506,SATILIK DÜKKAN & MAĞAZA,25.0,Stüdyo,111.0,5. Kat,101206.0,0,0,0,4.0,"37.0157,32.4321",https://example.com/sample-listing/000047,https://example.com/sample-location/00046,https://example.com/sample-location/00046,https://example.com/sample-image/000047.jpg,https://example.com/sample-image/000047.jpg,11,Yatırıma uygun işyeri.,2024-11-20T06:04:00.000Z,2025-01-11T06:04:00.000Z,2024-11-22T06:04:00.000Z,2025-04-08T06:04:00.000Z,2200000,TL,2200000,1,true,3704,Örnek Emlak 47,Property,sample/profile_00046.jpg,4370,https://example.com/sample-logo/00046.png,Mehmet Kaya,0.0,False,false,42988.0,101607.0,İkinci El,False,,Diğer,Merkezi,,0.0,TL,Uygun Değil,
SAMPLE-000048,38631,10000047,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,21,Diyarbakır,1293,İlçe_1293,Bölge_246,"569,246,371",150454,Mahalle_150454,SATILIK DÜKKAN & MAĞAZA,15.0,2+1,111.0,,101201.0,0,0,2,6.0,"38.057,41.8155",https://example.com/sample-listing/000048,https://example.com/sample-location/00047,https://example.com/sample-location/00047,https://example.com/sample-image/000048.jpg,https://example.com/sample-image/000048.jpg,21,Detaylı bilgi için iletişime geçebilirsiniz.,2024-05-17T22:00:00.000Z,2024-06-09T22:00:00.000Z,2024-05-22T22:00:00.000Z,2024-10-07T22:00:00.000Z,4870000,TL,4870000,1,false,4551,Örnek Emlak 48,Danışmanlığı,sample/profile_00047.jpg,5205,https://example.com/sample-logo/00047.png,Ayşe Demir,0.0,False,false,4136.0,101603.0,İkinci El,False,,,Klima,101302.0,0.0,,Uygun,
SAMPLE-000049,106504,10000048,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,63,Şanlıurfa,1624,İlçe_1624,Bölge_851,"242,352,862",127741,Mahalle_127741,SATILIK DÜKKAN & MAĞAZA,20.0,2+1,339.0,5. Kat,101206.0,0,0,2,4.0,"40.6214,44.7556",https://example.com/sample-listing/000049,https://example.com/sample-location/00048,https://example.com/sample-location/00048,https://example.com/sample-image/000049.jpg,https://example.com/sample-image/000049.jpg,21,Yatırıma uygun işyeri.,2024-10-23T00:37:00.000Z,2024-11-13T00:37:00.000Z,2024-10-27T00:37:00.000Z,2025-02-17T00:37:00.000Z,4260000,TL,4260000,1,false,7279,Örnek Emlak 49,Danışmanlığı,sample/profile_00048.jpg,5513,,Fatma Şahin,0.0,False,false,108292.0,,İkinci El,False,,Yok,,101303.0,0.0,,Uygun,
SAMPLE-000050,124793,10000049,Emlakçıdan,İşyeri,İşyeri Satılık,Dükkan & Mağaza,1000020000,1000010000,27,Gaziantep,2078,İlçe_2078,Bölge_7,"674,651,369",79477,Mahalle_79477,SATILIK DÜKKAN & MAĞAZA,10.0,4+1,191.0,Zemin,101200.0,0,0,4,6.0,"37.4174,39.696",https://example.com/sample-listing/000050,https://example.com/sample-location/00049,https://example.com/sample-location/00049,https://example.com/sample-image/000050.jpg,https://example.com/sample-image/000050.jpg,23,Ulaşımı kolay ve merkezi konumda.,2024-11-25T09:15:00.000Z,2024-11-27T09:15:00.000Z,2024-12-01T09:15:00.000Z,2025-04-09T09:15:00.000Z,4990000,TL,4990000,1,false,7867,Örnek Emlak 50,Danışmanlığı,sample/profile_00049.jpg,4498,https://example.com/sample-logo/00049.png,Zeynep Çelik,0.0,False,false,80876.0,101605.0,,False,,Elektrik,Yok,101311.0,0.0,,Değerlendiriliyor,
SAMPLE-000051,18655,10000050,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,21,Diyarbakır,1710,İlçe_1710,Bölge_438,"864,698,538",139523,Mahalle_139523,SATILIK BÜRO,,3+1,139.0,Yüksek giriş,101201.0,0,0,3,,"38.8933,42.8952",https://example.com/sample-listing/000051,https://example.com/sample-location/00050,https://example.com/sample-location/00050,https://example.com/sample-image/000051.jpg,https://example.com/sample-image/000051.jpg,15,Ulaşımı kolay ve merkezi konumda.,2025-03-27T15:41:00.000Z,2025-04-02T15:41:00.000Z,2025-04-06T15:41:00.000Z,2025-06-24T15:41:00.000Z,7700000,TL,7700000,1,false,6265,Örnek Emlak 51,Emlak,sample/profile_00050.jpg,2437,https://example.com/sample-logo/00050.png,Emre Arslan,0.0,False,false,43516.0,101604.0,İkinci El,False,,Doğalgaz,Soba,101313.0,0.0,,Uygun,
SAMPLE-000052,44639,10000051,Emlakçıdan,İşyeri,İşyeri Satılık,Büro,1000020000,1000010000,54,Sakarya,1919,İlçe_1919,Bölge_803,"697,508,470",31306,Mahalle_31306,SATILIK BÜRO,1.0,Stüdyo,32.0,5. Kat,101206.0,0,0,0,,"41.4759,37.8044",https://example.com/sample-listing/000052,https://example.com/sample-location/00051,https://example.com/sample-location/00051,https://example.com/sample-image/000052.jpg,https://example.com/sample-image/000052.jpg,9,Detaylı bilgi için iletişime geçebilirsiniz.,2025-03-21T13:06:00.000Z,2025-04-28T13:06:00.000Z,2025-03-25T13:06:00.000Z,2025-06-10T13:06:00.000Z,780000,TL,780000,1,true,2186,Örnek Emlak 52,Danışmanlığı,,6374,https://example.com/sample-logo/00051.png,Burak Aydın,0.0,False,false,20929.0,,İkinci El,False,,Merkezi,Yok,101304.0,0.0,,Uygun,
SAMPLE-000053,97055,10000052,Emlakçıdan,İşyeri,İşyeri Satılık,Plaza,1000020000,1000010000,10,Balıkesir,2025,İlçe_2025,Bölge_754,"324,241,621",39420,Mahalle_39420,SATILIK PLAZA,5.0,1+0,207.0,5. Kat,101206.0,0,0,1,,"36.4793,27.2543",https://example.com/sample-listing/000053,https://example.com/sample-location/00052,https://example.com/sample-location/00052,https://example.com/sample-image/000053.jpg,https://example.com/sample-image/000053.jpg,7,Detaylar için ilan sahibi ile iletişime geçiniz.,2025-06-10T06:03:00.000Z,2025-06-24T06:03:00.000Z,2025-06-15T06:03:00.000Z,2025-09-17T06:03:00.000Z,5150000,TL,5150000,1,false,2475,Örnek Emlak 53,Danışmanlığı,sample/profile_00052.jpg,4240,https://example.com/sample-logo/00052.png,Elif Öztürk,0.0,False,false,158939.0,101604.0,İkinci El,False,,Diğer,Soba,,0.0,TL,Uygun Değil,
SAMPLE-000054,7806,10000053,Sahibinden,İşyeri,İşyeri Satılık,Depo & Antrepo,1000020000,1000010000,80,Osmaniye,1751,İlçe_1751,Bölge_709,"605,193,873",65389,Mahalle_65389,SATILIK DEPO & ANTREPO,0.0,Stüdyo,209.0,Yüksek giriş,101201.0,0,0,0,,"40.6928,31.8217",https://example.com/sample-listing/000054,https://example.com/sample-location/00053,https://example.com/sample-location/00053,https://example.com/sample-image/000054.jpg,https://example.com/sample-image/000054.jpg,7,Detaylı bilgi için iletişime geçebilirsiniz.,2025-12-16T16:51:00.000Z,2026-01-09T16:51:00.000Z,2025-12-18T16:51:00.000Z,2026-03-14T16:51:00.000Z,4780000,TL,4780000,1,false,2685,Örnek Emlak 54,Yatırım,sample/profile_00053.jpg,5096,https://example.com/sample-logo/00053.png,Mert Koç,0.0,False,false,64561.0,,,False,,Merkezi,,101312.0,0.0,,Bilinmiyor,
